,ALL_mean,AML_mean,ALL_stdev,AML_stdev,mean_diff,std_sum,correlation
U80457_at,294.0740740740741,-100.54545454545455,346.7648200954653,209.07480175112622,394.61952861952864,555.8396218465915,0.709952139267325
X16901_at,11.37037037037037,-25.363636363636363,30.742288774395426,20.89149457206318,36.73400673400673,51.63378334645861,0.7114335683582288
L25931_s_at,891.4444444444445,312.90909090909093,662.5274643557359,150.34590419792255,578.5353535353536,812.8733685536585,0.7117164566047214
M33336_at,1238.4074074074074,478.3636363636364,835.3647871650611,232.3274726446585,760.043771043771,1067.6922598097196,0.7118565898185151
D38548_at,846.6666666666666,467.6363636363636,365.65126302782846,166.09290937741608,379.030303030303,531.7441724052445,0.7128057488920487
U41060_at,211.22222222222223,97.54545454545455,100.5344691495384,58.698149266162794,113.67676767676768,159.23261841570118,0.7139037768002849
L20298_at,1694.0,824.1818181818181,882.0781406167177,335.8034598338195,869.8181818181819,1217.8816004505372,0.7142058649185647
U90552_s_at,966.6296296296297,433.09090909090907,468.3553999120546,278.62787173771926,533.5387205387206,746.9832716497739,0.7142579235547758
U09413_at,32.0,-33.90909090909091,60.578620244845716,31.633698947339518,65.9090909090909,92.21231919218523,0.7147536412323153
M15796_at,504.44444444444446,122.0,345.9454529405704,189.12218272852076,382.44444444444446,535.0676356690911,0.7147590677320738
X84194_at,196.44444444444446,100.18181818181819,86.87096236697336,47.34726640856509,96.26262626262627,134.21822877553845,0.71720977948243
M33680_at,6576.111111111111,3005.5454545454545,3400.9971878545957,1570.0911670114165,3570.565656565657,4971.088354866012,0.7182663838735764
Z68747_at,181.77777777777777,38.54545454545455,159.35068567672067,39.755159756599234,143.2323232323232,199.1058454333199,0.7193777908458815
U18271_cds3_s_at,455.25925925925924,243.54545454545453,242.46849003730085,51.78100739916835,211.7138047138047,294.2494974364692,0.7195043884807837
M19888_at,53.111111111111114,-24.545454545454547,76.61709657236749,31.290137859599263,77.65656565656566,107.90723443196674,0.7196604200390893
M83233_at,249.8148148148148,-60.72727272727273,319.7975365562786,108.63525294221108,310.54208754208753,428.4327894984897,0.7248326812371167
L10413_at,1406.4444444444443,608.5454545454545,922.937131508939,174.20698242973137,797.8989898989898,1097.1441139386704,0.7272508504234584
U49020_cds2_s_at,491.85185185185185,73.27272727272727,515.8388764321146,59.526617422949386,418.5791245791246,575.365493855064,0.7275012649343302
U28833_at,167.55555555555554,70.18181818181819,91.87924070101403,41.69368820773279,97.37373737373736,133.5729289087468,0.7289930539762313
J05032_at,360.25925925925924,137.1818181818182,228.52126522704327,76.93480120442007,223.07744107744105,305.45606643146334,0.7303094146519234
Z21507_at,2643.0,1070.2727272727273,1614.4110857666192,531.3814243853639,1572.7272727272727,2145.792510151983,0.7329353911370857
M29551_at,163.25925925925927,-42.90909090909091,175.44856633839854,105.62145098932749,206.16835016835017,281.070017327726,0.7335124255816979
U10485_at,1233.0740740740741,184.63636363636363,1295.6373224112801,133.64450810061197,1048.4377104377104,1429.2818305118922,0.7335416207328517
X15573_at,-1012.0,-2599.818181818182,1180.860149343559,981.5287890002838,1587.818181818182,2162.3889383438427,0.7342888939462852
M68864_at,760.925925925926,83.63636363636364,554.6694043735855,367.5166044486351,677.2895622895624,922.1860088222206,0.7344392083703045
U62961_at,103.25925925925925,7.2727272727272725,72.5086692920724,57.61439214135807,95.98653198653199,130.12306143343045,0.7376596502506795
L33930_s_at,1985.962962962963,21.90909090909091,2620.829793456226,39.17002564577804,1964.053872053872,2659.999819102004,0.7383661675273805
X77366_at,80.03703703703704,-117.36363636363636,156.3877039927179,110.59952326052108,197.40067340067338,266.987227253239,0.739363734480967
U50928_at,328.0740740740741,81.0,299.426236701247,34.5687720348872,247.07407407407408,333.9950087361342,0.739753791558214
X04325_at,186.8148148148148,-3.0,173.6123083719401,82.04145293691477,189.8148148148148,255.65376130885485,0.7424683049567962
L07758_at,541.8148148148148,273.6363636363636,246.0301790489309,114.52010542020359,268.17845117845116,360.5502844691345,0.7438031884326776
X63753_at,623.925925925926,211.8181818181818,459.4933602873366,94.30781323073734,412.10774410774417,553.8011735180739,0.7441438621189461
X68560_at,524.4444444444445,181.54545454545453,375.5446642834842,85.21662236484575,342.89898989898995,460.76128664833,0.7442009557558665
X14850_at,1291.4444444444443,538.0909090909091,734.8273126981464,277.45646669178734,753.3535353535352,1012.2837793899338,0.7442118017613141
U73737_at,413.74074074074076,107.18181818181819,372.80099791387903,36.89395121647499,306.5589225589226,409.694949130354,0.7482614154986413
L49219_f_at,143.59259259259258,59.36363636363637,64.8674739279184,47.50425818234136,84.2289562289562,112.37173211025976,0.7495564466899051
M22898_at,603.2962962962963,180.0909090909091,421.5119137667326,142.49803826400878,423.2053872053872,564.0099520307414,0.750350921436082
L06797_s_at,6381.666666666667,1978.5454545454545,4047.9791824487515,1802.3158637506558,4403.121212121212,5850.295046199408,0.7526323334720803
X51521_at,3926.5555555555557,1652.0,2198.9308474335594,809.6420196605411,2274.5555555555557,3008.5728670941007,0.756024751945758
X61970_at,1060.6296296296296,605.8181818181819,502.25776006932693,98.94626640941858,454.8114478114477,601.2040264787455,0.7565010009584936
Z49194_at,382.44444444444446,-67.0909090909091,546.8707717785263,46.330237524654564,449.5353535353536,593.2010093031809,0.7578128602030062
L14848_s_at,-43.18518518518518,-225.72727272727272,115.27760374819526,125.52616532746542,182.54208754208753,240.80376907566068,0.7580532823169088
M12959_s_at,1911.8148148148148,551.8181818181819,1615.4423313526008,178.3332936845042,1359.9966329966328,1793.775625037105,0.7581754451415854
U03911_at,57.888888888888886,-93.9090909090909,128.66155164537255,71.44432034172422,151.7979797979798,200.10587198709678,0.758588332719032
L07956_at,298.18518518518516,5.909090909090909,290.45402615653535,94.81819925041242,292.2760942760942,385.27222540694777,0.7586222805637614
M65214_s_at,1298.111111111111,883.2727272727273,339.0009454642288,207.81727113456714,414.83838383838383,546.818216598796,0.7586403876935092
HG2855-HT2995_at,1865.962962962963,758.3636363636364,862.2237118896286,596.5100624008404,1107.5993265993266,1458.733774290469,0.759288189606815
D87078_at,673.6296296296297,46.81818181818182,638.5435439732028,181.79593954861488,626.8114478114478,820.3394835218177,0.7640878689886651
M89957_at,1062.5185185185185,-474.54545454545456,1709.8810208353987,297.90715454193565,1537.063973063973,2007.7881753773343,0.7655508643361267
Z19574_rna1_at,-244.7037037037037,-422.09090909090907,147.60337050946697,83.86710266302818,177.38720538720537,231.47047317249513,0.7663491716933324
U21689_at,-1581.5185185185185,-2827.2727272727275,671.9227502743022,952.3857507238431,1245.754208754209,1624.3085009981453,0.7669443384607586
D63391_at,91.70370370370371,-356.3636363636364,318.6949125628574,265.1015928761171,448.06734006734007,583.7965054389745,0.7675060331689113
S76617_at,399.5925925925926,-277.72727272727275,759.1831267507333,122.23263959277891,677.3198653198654,881.4157663435122,0.7684453707127074
D32050_at,1087.5555555555557,513.5454545454545,470.44032837768333,276.121119669019,574.0101010101012,746.5614480467023,0.7688718758676019
D43948_at,430.7037037037037,213.0909090909091,207.73648522454425,74.65447681881449,217.6127946127946,282.39096204335874,0.7706082129476297
L41870_at,368.51851851851853,61.81818181818182,354.4140744698723,43.022826922037986,306.7003367003367,397.4369013919103,0.7716956720078221
X74801_at,1025.111111111111,376.6363636363636,739.6221141872867,98.38015320914349,648.4747474747475,838.0022673964302,0.7738341203890517
L05148_at,1258.0,485.72727272727275,782.6179439252886,214.25829781321934,772.2727272727273,996.8762417385079,0.7746926799317816
U65928_at,398.55555555555554,169.54545454545453,257.08339463075356,38.349351067165756,229.010101010101,295.4327456979193,0.7751683059678983
D14658_at,981.7037037037037,387.3636363636364,609.0777905865185,154.51813662303383,594.3400673400673,763.5959272095523,0.7783436843514798
X82240_rna1_at,4027.185185185185,-130.1818181818182,5225.413307444515,103.91325053314249,4157.367003367003,5329.326557977658,0.7800923734244982
L42572_at,452.2962962962963,217.0,231.64359474363843,69.07966415668217,235.2962962962963,300.7232589003206,0.7824346449181335
D43950_at,790.4814814814815,282.90909090909093,455.3987576729086,193.1307611673783,507.5723905723906,648.5295188402869,0.7826511759712055
J03589_at,205.4814814814815,-51.0,220.16626066721108,107.38342516422168,256.4814814814815,327.5496858314327,0.7830307662498412
M29194_at,-29.51851851851852,-132.54545454545453,92.9724402383558,37.50830211130234,103.02693602693601,130.48074234965816,0.7895949560958788
X76061_at,182.77777777777777,30.727272727272727,135.3983675999011,57.15958521383953,152.05050505050505,192.55795281374063,0.7896350310578031
D86479_at,1353.6666666666667,651.9090909090909,719.3832828835458,169.04582487920518,701.7575757575759,888.429107762751,0.7898858441555874
U27460_at,607.2222222222222,160.1818181818182,500.7357919435491,64.10431839091369,447.040404040404,564.8401103344628,0.7914459257783495
X62535_at,1145.888888888889,129.9090909090909,1051.1487245036458,231.56789697428033,1015.979797979798,1282.716621477926,0.7920531947338469
M58297_at,-207.77777777777777,-519.0909090909091,210.741973719474,181.4637454399388,311.31313131313135,392.2057191594128,0.7937495964626602
X66899_at,902.4444444444445,282.27272727272725,567.5196596617285,213.7101265308179,620.1717171717172,781.2297861925464,0.7938403375455351
U88666_at,203.0,99.0,86.57322378728354,44.35763744835831,104.0,130.93086123564186,0.7943123494225457
M60527_at,330.1111111111111,117.36363636363636,208.73784318969854,57.644206521163476,212.7474747474747,266.382049710862,0.7986554461098123
U38846_at,2291.3703703703704,1076.2727272727273,1254.6442998269745,264.0276844988384,1215.0976430976432,1518.671984325813,0.8001053918414541
U49844_at,230.77777777777777,72.0,148.54404509549795,48.17675788178362,158.77777777777777,196.72080297728158,0.807122456673351
U37055_rna1_s_at,12.666666666666666,-323.0,181.1845637846838,232.35404020588925,335.6666666666667,413.53860399057305,0.8116936688075643
M63488_at,71.18518518518519,-73.81818181818181,138.33377612945299,40.29346890457108,145.003367003367,178.62724503402407,0.8117651200170918
X66401_cds1_at,1293.0,473.90909090909093,838.9405865091447,168.10440478789042,819.090909090909,1007.0449912970352,0.8133607894081788
M11722_at,3032.4814814814813,323.45454545454544,2933.4966189013094,387.2674434125243,2709.026936026936,3320.7640623138336,0.8157842247122329
U53468_at,86.96296296296296,9.090909090909092,63.84204153852121,31.49747464624599,77.87205387205387,95.3395161847672,0.8167867531563561
D38128_at,-723.5555555555555,-1560.2727272727273,474.26788383889715,545.9397569162903,836.7171717171717,1020.2076407551874,0.8201439964690024
M29540_at,24.85185185185185,-91.54545454545455,93.4236437310021,47.909004657503864,116.3973063973064,141.33264838850596,0.8235698384236358
U62136_at,422.55555555555554,162.45454545454547,268.26326525855063,46.56901037463355,260.10101010101005,314.83227563318417,0.826157386747913
U90552_at,-121.18518518518519,-378.90909090909093,234.9371498666492,76.98500444301415,257.7239057239058,311.92215430966337,0.8262443118036694
U33822_at,32.22222222222222,-426.8181818181818,357.23923607978975,197.70069204826683,459.04040404040404,554.9399281280566,0.8271893600967868
D86967_at,2219.8518518518517,805.8181818181819,1388.160423662684,317.4258395851914,1414.0336700336698,1705.5862632478754,0.8290601891580585
D63880_at,575.2222222222222,216.54545454545453,317.9124617458922,114.24829419852502,358.67676767676767,432.1607559444172,0.8299614500926578
X97267_rna1_s_at,2430.740740740741,508.54545454545456,1602.4888237362002,705.2520632563032,1922.1952861952864,2307.7408869925034,0.8329337565710558
U72342_at,547.4074074074074,108.54545454545455,380.8379687013342,145.69376351537056,438.86195286195283,526.5317322167048,0.8334957344628383
AF012024_s_at,131.37037037037038,42.54545454545455,80.74563486565418,25.800634241675674,88.82491582491583,106.54626910732986,0.8336745769618423
J03473_at,1576.1851851851852,546.6363636363636,994.1632754400144,235.61717795070575,1029.5488215488217,1229.7804533907201,0.8371809933311066
D88270_at,2487.4444444444443,97.72727272727273,2783.0029759420963,67.73195834920308,2389.717171717172,2850.7349342912994,0.838281084281609
U35451_at,463.18518518518516,164.54545454545453,274.11382209656534,81.07818897380928,298.6397306397306,355.19201107037463,0.8407839178020272
D63874_at,8835.814814814816,4683.727272727273,3541.4994981161153,1392.1629280302711,4152.087542087543,4933.662426146387,0.8415832263032798
M61853_at,18.14814814814815,-68.0,71.89880907524649,30.199337741083,86.14814814814815,102.09814681632949,0.8437777847537747
X56411_rna1_at,165.37037037037038,54.72727272727273,81.41165487728122,48.88985765798651,110.64309764309766,130.30151253526773,0.8491313376976397
U26266_s_at,418.48148148148147,17.0,305.7625235337398,166.07046697110238,401.48148148148147,471.8329905048422,0.8508974352384994
M77142_at,208.0,47.27272727272727,169.58954975061224,19.131601653238075,160.72727272727272,188.7211514038503,0.8516653884933512
M84371_rna1_s_at,1613.5185185185185,558.0909090909091,1023.0243387724447,215.42212260835916,1055.4276094276092,1238.4464613808038,0.852219003678901
HG1612-HT1612_at,3871.6666666666665,1431.3636363636363,2059.965048247178,789.7301150047746,2440.30303030303,2849.6951632519526,0.8563382714655902
X15414_at,1435.888888888889,681.7272727272727,470.79436416904286,406.51545872428784,754.1616161616162,877.3098228933306,0.8596297413773655
X76648_at,930.3703703703703,271.54545454545456,616.9668453969697,147.7195746245999,658.8249158249157,764.6864200215696,0.8615622019367523
M13792_at,6784.814814814815,1743.3636363636363,4727.365895563967,1115.0297998463784,5041.451178451179,5842.395695410345,0.8629082043196132
M29696_at,2218.6666666666665,472.72727272727275,1785.253052521816,232.116389300321,1745.9393939393938,2017.369441822137,0.8654534750771375
M86406_at,123.77777777777777,-161.45454545454547,156.0530810415613,171.47382519577945,285.2323232323232,327.52690623734077,0.8708668442208256
M31303_rna1_at,3819.222222222222,1818.2727272727273,1523.5922211701713,762.377215151278,2000.949494949495,2285.9694363214494,0.8753176937349588
Y08612_at,401.3703703703704,185.36363636363637,188.9874127164086,57.17914432251103,216.006734006734,246.16655703891965,0.8774820455102791
